Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:49:33 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:49:34 PM  all    2.46    0.00    7.26    0.00    0.00    4.86    0.00    0.00    0.00   85.41
04:49:34 PM    0    2.02    0.00   16.16    0.00    0.00    1.01    0.00    0.00    0.00   80.81
04:49:34 PM    1    1.03    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   87.63
04:49:34 PM    2    2.06    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   81.44
04:49:34 PM    3    1.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
04:49:34 PM    4    2.00    0.00   47.00    0.00    0.00    1.00    0.00    0.00    0.00   50.00
04:49:34 PM    5    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
04:49:34 PM    6    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
04:49:34 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:34 PM    8   46.00    0.00    0.00    0.00    0.00   54.00    0.00    0.00    0.00    0.00
04:49:34 PM    9    2.22    0.00    8.89    0.00    0.00    0.00    0.00    0.00    0.00   88.89
04:49:34 PM   10    2.25    0.00   19.10    0.00    0.00    0.00    0.00    0.00    0.00   78.65
04:49:34 PM   11    2.17    0.00    9.78    0.00    0.00    0.00    0.00    0.00    0.00   88.04
04:49:34 PM   12    0.00    0.00    7.87    0.00    0.00    0.00    0.00    0.00    0.00   92.13
04:49:34 PM   13    1.06    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   91.49
04:49:34 PM   14    1.09    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   91.30
04:49:34 PM   15    1.06    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   94.68
04:49:34 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:34 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:34 PM   18    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:49:34 PM   19    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:49:34 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:34 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:34 PM   22    0.00    0.00    0.00    0.00    0.00   38.61    0.00    0.00    0.00   61.39
04:49:34 PM   23    1.05    0.00    8.42    0.00    0.00    8.42    0.00    0.00    0.00   82.11
04:49:34 PM   24    0.00    0.00    0.00    0.00    0.00   30.26    0.00    0.00    0.00   69.74
04:49:34 PM   25    1.23    0.00   11.11    0.00    0.00   28.40    0.00    0.00    0.00   59.26
