Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:53:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:53:25 PM  all    4.61    0.00    6.71    0.00    0.00    6.22    0.00    0.00    0.00   82.46
04:53:25 PM    0    1.01    0.00    8.08    0.00    0.00    1.01    0.00    0.00    0.00   89.90
04:53:25 PM    1    0.00    0.00    1.00    0.00    0.00   99.00    0.00    0.00    0.00    0.00
04:53:25 PM    2    3.61    0.00   14.46    0.00    0.00    0.00    0.00    0.00    0.00   81.93
04:53:25 PM    3    3.53    0.00   18.82    0.00    0.00    1.18    0.00    0.00    0.00   76.47
04:53:25 PM    4    3.49    0.00   15.12    0.00    0.00    1.16    0.00    0.00    0.00   80.23
04:53:25 PM    5    4.71    0.00   12.94    0.00    0.00    0.00    0.00    0.00    0.00   82.35
04:53:25 PM    6    3.53    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   84.71
04:53:25 PM    7    3.45    0.00   14.94    0.00    0.00    0.00    0.00    0.00    0.00   81.61
04:53:25 PM    8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:53:25 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:25 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:25 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:25 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:25 PM   13    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
04:53:25 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:25 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:25 PM   16    4.35    0.00   19.57    0.00    0.00    1.09    0.00    0.00    0.00   75.00
