Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:48:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:49:00 PM  all    1.18    0.00    5.69    0.00    0.00    5.62    0.00    0.00    0.00   87.52
04:49:00 PM    0    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
04:49:00 PM    1    1.01    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   91.92
04:49:00 PM    2    1.02    0.00    8.16    0.00    0.00    1.02    0.00    0.00    0.00   89.80
04:49:00 PM    3    0.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   97.92
04:49:00 PM    4    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
04:49:00 PM    5    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
04:49:00 PM    6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:49:00 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:00 PM    8    1.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    0.00
04:49:00 PM    9    2.17    0.00    9.78    0.00    0.00    0.00    0.00    0.00    0.00   88.04
04:49:00 PM   10    3.12    0.00    9.38    0.00    0.00    1.04    0.00    0.00    0.00   86.46
04:49:00 PM   11    2.27    0.00    7.95    0.00    0.00    0.00    0.00    0.00    0.00   89.77
04:49:00 PM   12    2.25    0.00    6.74    0.00    0.00    0.00    0.00    0.00    0.00   91.01
04:49:00 PM   13    2.25    0.00    7.87    0.00    0.00    0.00    0.00    0.00    0.00   89.89
04:49:00 PM   14    1.09    0.00    6.52    0.00    0.00    0.00    0.00    0.00    0.00   92.39
04:49:00 PM   15    1.11    0.00    5.56    0.00    0.00    0.00    0.00    0.00    0.00   93.33
04:49:00 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:00 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:00 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:00 PM   19    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:49:00 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:00 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:49:00 PM   22    1.01    0.00    6.06    0.00    0.00   17.17    0.00    0.00    0.00   75.76
04:49:00 PM   23    1.03    0.00    7.22    0.00    0.00   17.53    0.00    0.00    0.00   74.23
04:49:00 PM   24    2.06    0.00   13.40    0.00    0.00   21.65    0.00    0.00    0.00   62.89
04:49:00 PM   25    2.15    0.00   12.90    0.00    0.00   17.20    0.00    0.00    0.00   67.74
04:49:00 PM   26    2.15    0.00    9.68    0.00    0.00    0.00    0.00    0.00    0.00   88.17
