Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:54:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:23 PM  all    1.28    0.00    7.52    0.00    0.00    5.65    0.00    0.00    0.00   85.55
04:54:23 PM    0    1.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
04:54:23 PM    1    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    1.00
04:54:23 PM    2    4.60    0.00   22.99    0.00    0.00    1.15    0.00    0.00    0.00   71.26
04:54:23 PM    3    4.55    0.00   18.18    0.00    0.00    1.14    0.00    0.00    0.00   76.14
04:54:23 PM    4    3.45    0.00   20.69    0.00    0.00    1.15    0.00    0.00    0.00   74.71
04:54:23 PM    5    3.45    0.00   18.39    0.00    0.00    0.00    0.00    0.00    0.00   78.16
04:54:23 PM    6    3.49    0.00   13.95    0.00    0.00    0.00    0.00    0.00    0.00   82.56
04:54:23 PM    7    3.53    0.00   17.65    0.00    0.00    0.00    0.00    0.00    0.00   78.82
04:54:23 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:54:23 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   16    2.17    0.00   18.48    0.00    0.00    2.17    0.00    0.00    0.00   77.17
04:54:23 PM   17    1.02    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   86.73
04:54:23 PM   18    3.26    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   71.74
04:54:23 PM   19    3.12    0.00   18.75    0.00    0.00    1.04    0.00    0.00    0.00   77.08
04:54:23 PM   20    2.06    0.00   17.53    0.00    0.00    1.03    0.00    0.00    0.00   79.38
04:54:23 PM   21    1.01    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   87.88
04:54:23 PM   22    2.13    0.00   11.70    0.00    0.00   18.09    0.00    0.00    0.00   68.09
04:54:23 PM   23    0.00    0.00    2.41    0.00    0.00    8.43    0.00    0.00    0.00   89.16
04:54:23 PM   24    0.00    0.00    0.00    0.00    0.00   28.57    0.00    0.00    0.00   71.43
04:54:23 PM   25    1.19    0.00    3.57    0.00    0.00   19.05    0.00    0.00    0.00   76.19
04:54:23 PM   26    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
04:54:23 PM   27    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
04:54:23 PM   28    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:54:23 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:54:23 PM   30    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:54:23 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:54:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:54:24 PM  all    1.13    0.00    6.69    0.00    0.00    5.59    0.00    0.00    0.00   86.59
