Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:46:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:46:09 PM  all    1.08    0.00    5.63    0.00    0.00    5.20    0.00    0.00    0.00   88.09
04:46:09 PM    0    3.06    0.00   12.24    0.00    0.00    2.04    0.00    0.00    0.00   82.65
04:46:09 PM    1    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
04:46:09 PM    2    1.00    0.00    8.00    0.00    0.00    1.00    0.00    0.00    0.00   90.00
04:46:09 PM    3    2.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
04:46:09 PM    4    0.00    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   96.97
04:46:09 PM    5    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
04:46:09 PM    6    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:46:09 PM    7    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
04:46:09 PM    8    0.00    0.00    0.00    0.00    0.00   90.62    0.00    0.00    0.00    9.38
04:46:09 PM    9    2.22    0.00    8.89    0.00    0.00    0.00    0.00    0.00    0.00   88.89
04:46:09 PM   10    2.25    0.00    7.87    0.00    0.00    0.00    0.00    0.00    0.00   89.89
04:46:09 PM   11    2.25    0.00    8.99    0.00    0.00    0.00    0.00    0.00    0.00   88.76
04:46:09 PM   12    1.11    0.00    8.89    0.00    0.00    0.00    0.00    0.00    0.00   90.00
04:46:09 PM   13    2.25    0.00    8.99    0.00    0.00    0.00    0.00    0.00    0.00   88.76
04:46:09 PM   14    1.10    0.00    6.59    0.00    0.00    0.00    0.00    0.00    0.00   92.31
04:46:09 PM   15    1.08    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00   92.47
04:46:09 PM   16    1.01    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   88.89
04:46:09 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:09 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:09 PM   19    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:46:09 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:09 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:09 PM   22    1.04    0.00    3.12    0.00    0.00   15.62    0.00    0.00    0.00   80.21
04:46:09 PM   23    1.03    0.00    3.09    0.00    0.00   15.46    0.00    0.00    0.00   80.41
04:46:09 PM   24    2.20    0.00    8.79    0.00    0.00   21.98    0.00    0.00    0.00   67.03
04:46:09 PM   25    1.06    0.00   13.83    0.00    0.00   19.15    0.00    0.00    0.00   65.96
04:46:09 PM   26    1.08    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   91.40
04:46:09 PM   27    2.15    0.00   11.83    0.00    0.00    0.00    0.00    0.00    0.00   86.02
04:46:09 PM   28    1.08    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00   92.47
04:46:09 PM   29    2.11    0.00   11.58    0.00    0.00    0.00    0.00    0.00    0.00   86.32
04:46:09 PM   30    1.10    0.00    3.30    0.00    0.00    0.00    0.00    0.00    0.00   95.60
04:46:09 PM   31    1.06    0.00    4.26    0.00    0.00    1.06    0.00    0.00    0.00   93.62

04:46:09 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:46:10 PM  all    0.66    0.00    4.62    0.00    0.00    3.66    0.00    0.00    0.00   91.06
04:46:10 PM    0    1.02    0.00    7.14    0.00    0.00    2.04    0.00    0.00    0.00   89.80
04:46:10 PM    1    1.03    0.00    5.15    0.00    0.00    1.03    0.00    0.00    0.00   92.78
04:46:10 PM    2    1.03    0.00   11.34    0.00    0.00    0.00    0.00    0.00    0.00   87.63
04:46:10 PM    3    0.00    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   91.30
04:46:10 PM    4    1.09    0.00   11.96    0.00    0.00    1.09    0.00    0.00    0.00   85.87
04:46:10 PM    5    1.09    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   90.22
04:46:10 PM    6    1.08    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00   92.47
04:46:10 PM    7    1.08    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   91.40
04:46:10 PM    8    0.00    0.00    0.00    0.00    0.00   95.83    0.00    0.00    0.00    4.17
04:46:10 PM    9    1.05    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   96.84
04:46:10 PM   10    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
04:46:10 PM   11    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:46:10 PM   12    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:46:10 PM   13    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:46:10 PM   14    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:46:10 PM   15    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:46:10 PM   16    2.30    0.00   12.64    0.00    0.00    0.00    0.00    0.00    0.00   85.06
04:46:10 PM   17    1.04    0.00   10.42    0.00    0.00    1.04    0.00    0.00    0.00   87.50
04:46:10 PM   18    1.09    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   90.22
04:46:10 PM   19    2.15    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00   91.40
04:46:10 PM   20    1.06    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   90.43
04:46:10 PM   21    1.06    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   94.68
04:46:10 PM   22    1.05    0.00    6.32    0.00    0.00    9.47    0.00    0.00    0.00   83.16
04:46:10 PM   23    1.09    0.00    4.35    0.00    0.00    7.61    0.00    0.00    0.00   86.96
04:46:10 PM   24    0.00    0.00    2.25    0.00    0.00   11.24    0.00    0.00    0.00   86.52
04:46:10 PM   25    1.09    0.00    2.17    0.00    0.00   11.96    0.00    0.00    0.00   84.78
