Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:53:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:53:15 PM  all    0.93    0.00    6.75    0.00    0.00    5.16    0.00    0.00    0.00   87.16
04:53:15 PM    0    1.05    0.00   10.53    0.00    0.00    0.00    0.00    0.00    0.00   88.42
04:53:15 PM    1    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    1.00
04:53:15 PM    2    2.30    0.00   19.54    0.00    0.00    1.15    0.00    0.00    0.00   77.01
04:53:15 PM    3    3.53    0.00   15.29    0.00    0.00    0.00    0.00    0.00    0.00   81.18
04:53:15 PM    4    2.33    0.00   15.12    0.00    0.00    1.16    0.00    0.00    0.00   81.40
04:53:15 PM    5    3.33    0.00   16.67    0.00    0.00    1.11    0.00    0.00    0.00   78.89
04:53:15 PM    6    2.30    0.00   14.94    0.00    0.00    0.00    0.00    0.00    0.00   82.76
04:53:15 PM    7    2.35    0.00    9.41    0.00    0.00    0.00    0.00    0.00    0.00   88.24
04:53:15 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   16    1.11    0.00   15.56    0.00    0.00    1.11    0.00    0.00    0.00   82.22
04:53:15 PM   17    3.23    0.00   20.43    0.00    0.00    0.00    0.00    0.00    0.00   76.34
04:53:15 PM   18    2.13    0.00   20.21    0.00    0.00    1.06    0.00    0.00    0.00   76.60
04:53:15 PM   19    3.16    0.00   17.89    0.00    0.00    1.05    0.00    0.00    0.00   77.89
04:53:15 PM   20    2.11    0.00   20.00    0.00    0.00    2.11    0.00    0.00    0.00   75.79
04:53:15 PM   21    1.03    0.00   12.37    0.00    0.00    1.03    0.00    0.00    0.00   85.57
04:53:15 PM   22    1.12    0.00    4.49    0.00    0.00   15.73    0.00    0.00    0.00   78.65
04:53:15 PM   23    0.00    0.00    6.98    0.00    0.00   12.79    0.00    0.00    0.00   80.23
04:53:15 PM   24    0.00    0.00    0.00    0.00    0.00   15.19    0.00    0.00    0.00   84.81
04:53:15 PM   25    0.00    0.00    1.30    0.00    0.00   12.99    0.00    0.00    0.00   85.71
04:53:15 PM   26    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
04:53:15 PM   27    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:53:15 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:15 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:53:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:53:16 PM  all    1.09    0.00    6.80    0.00    0.00    5.50    0.00    0.00    0.00   86.60
04:53:16 PM    0    2.06    0.00    8.25    0.00    0.00    1.03    0.00    0.00    0.00   88.66
04:53:16 PM    1    0.00    0.00    0.00    0.00    0.00   99.01    0.00    0.00    0.00    0.99
04:53:16 PM    2    3.57    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   82.14
04:53:16 PM    3    3.45    0.00   17.24    0.00    0.00    1.15    0.00    0.00    0.00   78.16
04:53:16 PM    4    3.57    0.00   15.48    0.00    0.00    0.00    0.00    0.00    0.00   80.95
04:53:16 PM    5    2.33    0.00   15.12    0.00    0.00    1.16    0.00    0.00    0.00   81.40
04:53:16 PM    6    2.33    0.00   12.79    0.00    0.00    1.16    0.00    0.00    0.00   83.72
04:53:16 PM    7    2.27    0.00   14.77    0.00    0.00    0.00    0.00    0.00    0.00   82.95
04:53:16 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:16 PM   16    3.26    0.00   19.57    0.00    0.00    0.00    0.00    0.00    0.00   77.17
04:53:16 PM   17    2.11    0.00   24.21    0.00    0.00    1.05    0.00    0.00    0.00   72.63
04:53:16 PM   18    2.20    0.00   19.78    0.00    0.00    1.10    0.00    0.00    0.00   76.92
04:53:16 PM   19    2.13    0.00   19.15    0.00    0.00    1.06    0.00    0.00    0.00   77.66
04:53:16 PM   20    4.12    0.00   21.65    0.00    0.00    2.06    0.00    0.00    0.00   72.16
04:53:16 PM   21    2.11    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   84.21
04:53:16 PM   22    0.00    0.00    5.75    0.00    0.00   13.79    0.00    0.00    0.00   80.46
04:53:16 PM   23    1.18    0.00    4.71    0.00    0.00   10.59    0.00    0.00    0.00   83.53
04:53:16 PM   24    0.00    0.00    0.00    0.00    0.00   25.29    0.00    0.00    0.00   74.71
