Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:47:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:47:27 PM  all    2.94    0.00    7.98    0.00    0.00    3.80    0.00    0.00    0.00   85.28
04:47:27 PM    0    2.04    0.00   14.29    0.00    0.00    1.02    0.00    0.00    0.00   82.65
04:47:27 PM    1    1.01    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   88.89
04:47:27 PM    2    2.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   85.00
04:47:27 PM    3    0.98    0.00    6.86    0.00    0.00    0.00    0.00    0.00    0.00   92.16
04:47:27 PM    4    3.06    0.00   69.39    0.00    0.00    0.00    0.00    0.00    0.00   27.55
04:47:27 PM    5    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:47:27 PM    6    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:47:27 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM    8   67.00    0.00    0.00    0.00    0.00   33.00    0.00    0.00    0.00    0.00
04:47:27 PM    9    1.09    0.00    6.52    0.00    0.00    0.00    0.00    0.00    0.00   92.39
04:47:27 PM   10    1.08    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00   92.47
04:47:27 PM   11    2.15    0.00   12.90    0.00    0.00    0.00    0.00    0.00    0.00   84.95
04:47:27 PM   12    1.04    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   94.79
04:47:27 PM   13    1.06    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   94.68
04:47:27 PM   14    1.05    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   96.84
04:47:27 PM   15    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:47:27 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   22    0.00    0.00    1.06    0.00    0.00    6.38    0.00    0.00    0.00   92.55
04:47:27 PM   23    0.00    0.00    5.10    0.00    0.00   50.00    0.00    0.00    0.00   44.90
04:47:27 PM   24    4.21    0.00   66.32    0.00    0.00    9.47    0.00    0.00    0.00   20.00
04:47:27 PM   25    2.25    0.00   10.11    0.00    0.00   23.60    0.00    0.00    0.00   64.04
04:47:27 PM   26    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96
04:47:27 PM   27    2.04    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   80.61
04:47:27 PM   28    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:47:27 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:27 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:47:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:47:28 PM  all    4.08    0.00    4.65    0.00    0.00    2.78    0.00    0.00    0.00   88.49
04:47:28 PM    0    3.09    0.00   19.59    0.00    0.00    1.03    0.00    0.00    0.00   76.29
04:47:28 PM    1    2.02    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   87.88
04:47:28 PM    2    3.00    0.00   11.00    0.00    0.00    1.00    0.00    0.00    0.00   85.00
04:47:28 PM    3    1.01    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   91.92
04:47:28 PM    4    2.02    0.00   12.12    0.00    0.00    1.01    0.00    0.00    0.00   84.85
04:47:28 PM    5    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
04:47:28 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:47:28 PM    8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
04:47:28 PM    9    4.00    0.00   18.00    0.00    0.00    1.00    0.00    0.00    0.00   77.00
04:47:28 PM   10    2.02    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   86.87
04:47:28 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   14    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
04:47:28 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   22    1.01    0.00    3.03    0.00    0.00   23.23    0.00    0.00    0.00   72.73
04:47:28 PM   23    1.02    0.00    4.08    0.00    0.00   24.49    0.00    0.00    0.00   70.41
04:47:28 PM   24    7.14    0.00   32.65    0.00    0.00   31.63    0.00    0.00    0.00   28.57
04:47:28 PM   25    0.00    0.00    2.63    0.00    0.00    6.58    0.00    0.00    0.00   90.79
04:47:28 PM   26    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:47:28 PM   27    2.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
04:47:28 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:47:28 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:47:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
