Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:46:42 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:46:43 PM  all    1.19    0.00    6.07    0.00    0.00    4.11    0.00    0.00    0.00   88.63
04:46:43 PM    0    2.02    0.00   10.10    0.00    0.00    1.01    0.00    0.00    0.00   86.87
04:46:43 PM    1    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
04:46:43 PM    2    1.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
04:46:43 PM    3    1.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
04:46:43 PM    4    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:46:43 PM    5    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
04:46:43 PM    6    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
04:46:43 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:43 PM    8    0.00    0.00    0.00    0.00    0.00   92.65    0.00    0.00    0.00    7.35
04:46:43 PM    9    1.12    0.00    7.87    0.00    0.00    0.00    0.00    0.00    0.00   91.01
04:46:43 PM   10    1.11    0.00    7.78    0.00    0.00    0.00    0.00    0.00    0.00   91.11
04:46:43 PM   11    3.26    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   88.04
04:46:43 PM   12    1.11    0.00    6.67    0.00    0.00    0.00    0.00    0.00    0.00   92.22
04:46:43 PM   13    2.20    0.00    9.89    0.00    0.00    0.00    0.00    0.00    0.00   87.91
04:46:43 PM   14    2.20    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00   92.31
04:46:43 PM   15    1.09    0.00    7.61    0.00    0.00    0.00    0.00    0.00    0.00   91.30
04:46:43 PM   16    2.02    0.00   11.11    0.00    0.00    1.01    0.00    0.00    0.00   85.86
04:46:43 PM   17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:43 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:43 PM   19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:43 PM   20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:43 PM   21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:46:43 PM   22    0.00    0.00    4.44    0.00    0.00   11.11    0.00    0.00    0.00   84.44
04:46:43 PM   23    1.09    0.00    5.43    0.00    0.00   10.87    0.00    0.00    0.00   82.61
04:46:43 PM   24    3.23    0.00   11.83    0.00    0.00   21.51    0.00    0.00    0.00   63.44
04:46:43 PM   25    2.13    0.00   11.70    0.00    0.00   19.15    0.00    0.00    0.00   67.02
04:46:43 PM   26    1.09    0.00    9.78    0.00    0.00    0.00    0.00    0.00    0.00   89.13
04:46:43 PM   27    3.19    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   82.98
04:46:43 PM   28    2.20    0.00    6.59    0.00    0.00    0.00    0.00    0.00    0.00   91.21
04:46:43 PM   29    2.17    0.00   15.22    0.00    0.00    0.00    0.00    0.00    0.00   82.61
04:46:43 PM   30    2.15    0.00    7.53    0.00    0.00    1.08    0.00    0.00    0.00   89.25
04:46:43 PM   31    2.17    0.00    9.78    0.00    0.00    0.00    0.00    0.00    0.00   88.04

04:46:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:46:44 PM  all    1.13    0.00    5.40    0.00    0.00    3.64    0.00    0.00    0.00   89.83
04:46:44 PM    0    1.02    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   90.82
04:46:44 PM    1    2.02    0.00    9.09    0.00    0.00    1.01    0.00    0.00    0.00   87.88
04:46:44 PM    2    1.03    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   92.78
04:46:44 PM    3    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
04:46:44 PM    4    2.06    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   87.63
04:46:44 PM    5    1.03    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   95.88
04:46:44 PM    6    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
04:46:44 PM    7    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
04:46:44 PM    8    0.00    0.00    0.00    0.00    0.00   95.16    0.00    0.00    0.00    4.84
04:46:44 PM    9    1.04    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   94.79
04:46:44 PM   10    1.06    0.00    5.32    0.00    0.00    0.00    0.00    0.00    0.00   93.62
04:46:44 PM   11    1.06    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   92.55
04:46:44 PM   12    1.08    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   94.62
04:46:44 PM   13    1.06    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   91.49
04:46:44 PM   14    1.08    0.00    3.23    0.00    0.00    0.00    0.00    0.00    0.00   95.70
04:46:44 PM   15    1.06    0.00    4.26    0.00    0.00    1.06    0.00    0.00    0.00   93.62
04:46:44 PM   16    1.04    0.00   10.42    0.00    0.00    0.00    0.00    0.00    0.00   88.54
04:46:44 PM   17    1.01    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   94.95
04:46:44 PM   18    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
04:46:44 PM   19    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
04:46:44 PM   20    1.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
04:46:44 PM   21    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
04:46:44 PM   22    1.12    0.00    3.37    0.00    0.00    7.87    0.00    0.00    0.00   87.64
04:46:44 PM   23    1.14    0.00    4.55    0.00    0.00    6.82    0.00    0.00    0.00   87.50
04:46:44 PM   24    2.22    0.00   10.00    0.00    0.00   16.67    0.00    0.00    0.00   71.11
04:46:44 PM   25    3.12    0.00   11.46    0.00    0.00   15.62    0.00    0.00    0.00   69.79
04:46:44 PM   26    2.04    0.00    9.18    0.00    0.00    1.02    0.00    0.00    0.00   87.76
04:46:44 PM   27    2.08    0.00    7.29    0.00    0.00    1.04    0.00    0.00    0.00   89.58
04:46:44 PM   28    1.06    0.00    4.26    0.00    0.00    1.06    0.00    0.00    0.00   93.62
04:46:44 PM   29    2.13    0.00    7.45    0.00    0.00    0.00    0.00    0.00    0.00   90.43
04:46:44 PM   30    1.06    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   94.68
04:46:44 PM   31    1.08    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   94.62

04:46:44 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:46:45 PM  all    0.72    0.00    5.26    0.00    0.00    3.59    0.00    0.00    0.00   90.42
04:46:45 PM    0    1.03    0.00   10.31    0.00    0.00    3.09    0.00    0.00    0.00   85.57
04:46:45 PM    1    0.00    0.00    8.60    0.00    0.00    1.08    0.00    0.00    0.00   90.32
04:46:45 PM    2    1.06    0.00    6.38    0.00    0.00    0.00    0.00    0.00    0.00   92.55
04:46:45 PM    3    1.06    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   90.43
