Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:53:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:53:49 PM  all    1.13    0.00    6.16    0.00    0.00    4.93    0.00    0.00    0.00   87.79
04:53:49 PM    0    3.12    0.00   20.83    0.00    0.00    1.04    0.00    0.00    0.00   75.00
04:53:49 PM    1    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    1.00
04:53:49 PM    2    2.25    0.00   17.98    0.00    0.00    0.00    0.00    0.00    0.00   79.78
04:53:49 PM    3    3.30    0.00   15.38    0.00    0.00    1.10    0.00    0.00    0.00   80.22
04:53:49 PM    4    3.30    0.00   15.38    0.00    0.00    0.00    0.00    0.00    0.00   81.32
04:53:49 PM    5    2.17    0.00   16.30    0.00    0.00    1.09    0.00    0.00    0.00   80.43
04:53:49 PM    6    2.22    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   86.67
04:53:49 PM    7    2.20    0.00   10.99    0.00    0.00    0.00    0.00    0.00    0.00   86.81
04:53:49 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   16    2.13    0.00   13.83    0.00    0.00    1.06    0.00    0.00    0.00   82.98
04:53:49 PM   17    2.15    0.00   10.75    0.00    0.00    0.00    0.00    0.00    0.00   87.10
04:53:49 PM   18    2.17    0.00   15.22    0.00    0.00    1.09    0.00    0.00    0.00   81.52
04:53:49 PM   19    2.17    0.00   10.87    0.00    0.00    1.09    0.00    0.00    0.00   85.87
04:53:49 PM   20    3.26    0.00   19.57    0.00    0.00    1.09    0.00    0.00    0.00   76.09
04:53:49 PM   21    2.20    0.00   10.99    0.00    0.00    1.10    0.00    0.00    0.00   85.71
04:53:49 PM   22    2.30    0.00    5.75    0.00    0.00   22.99    0.00    0.00    0.00   68.97
04:53:49 PM   23    2.25    0.00    7.87    0.00    0.00   22.47    0.00    0.00    0.00   67.42
04:53:49 PM   24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   25    0.00    0.00    0.00    0.00    0.00    3.85    0.00    0.00    0.00   96.15
04:53:49 PM   26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:53:49 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:53:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:53:50 PM  all    0.99    0.00    6.48    0.00    0.00    5.03    0.00    0.00    0.00   87.50
04:53:50 PM    0    1.10    0.00   13.19    0.00    0.00    0.00    0.00    0.00    0.00   85.71
04:53:50 PM    1    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00
04:53:50 PM    2    1.11    0.00   17.78    0.00    0.00    1.11    0.00    0.00    0.00   80.00
04:53:50 PM    3    2.22    0.00   13.33    0.00    0.00    0.00    0.00    0.00    0.00   84.44
04:53:50 PM    4    3.19    0.00   13.83    0.00    0.00    1.06    0.00    0.00    0.00   81.91
04:53:50 PM    5    2.20    0.00   14.29    0.00    0.00    0.00    0.00    0.00    0.00   83.52
