Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:37:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:37:31 PM  all    0.82    0.00    4.98    0.00    0.00    3.92    0.00    0.00    0.00   90.27
04:37:31 PM    0    1.03    0.00   11.34    0.00    0.00    2.06    0.00    0.00    0.00   85.57
04:37:31 PM    1    1.05    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   90.53
04:37:31 PM    2    1.04    0.00    8.33    0.00    0.00    0.00    0.00    0.00    0.00   90.62
04:37:31 PM    3    0.00    0.00    7.29    0.00    0.00    0.00    0.00    0.00    0.00   92.71
04:37:31 PM    4    2.08    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   86.46
04:37:31 PM    5    0.00    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   94.85
04:37:31 PM    6    0.00    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   94.85
04:37:31 PM    7    1.03    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   94.85
04:37:31 PM    8    0.00    0.00    0.00    0.00    0.00   90.48    0.00    0.00    0.00    9.52
04:37:31 PM    9    1.08    0.00    5.38    0.00    0.00    0.00    0.00    0.00    0.00   93.55
04:37:31 PM   10    2.11    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   92.63
04:37:31 PM   11    1.08    0.00    4.30    0.00    0.00    0.00    0.00    0.00    0.00   94.62
04:37:31 PM   12    1.06    0.00    4.26    0.00    0.00    0.00    0.00    0.00    0.00   94.68
04:37:31 PM   13    1.08    0.00    3.23    0.00    0.00    0.00    0.00    0.00    0.00   95.70
04:37:31 PM   14    1.03    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   95.88
04:37:31 PM   15    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
04:37:31 PM   16    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
04:37:31 PM   17    1.04    0.00    5.21    0.00    0.00    0.00    0.00    0.00    0.00   93.75
04:37:31 PM   18    1.05    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   93.68
04:37:31 PM   19    0.00    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   95.92
04:37:31 PM   20    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00    0.00   95.83
04:37:31 PM   21    0.00    0.00    3.12    0.00    0.00    0.00    0.00    0.00    0.00   96.88
04:37:31 PM   22    1.06    0.00    3.19    0.00    0.00   24.47    0.00    0.00    0.00   71.28
04:37:31 PM   23    0.00    0.00    8.60    0.00    0.00   16.13    0.00    0.00    0.00   75.27
04:37:31 PM   24    1.12    0.00    6.74    0.00    0.00   24.72    0.00    0.00    0.00   67.42
04:37:31 PM   25    1.03    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   93.81
04:37:31 PM   26    0.00    0.00    2.08    0.00    0.00    0.00    0.00    0.00    0.00   97.92
04:37:31 PM   27    1.05    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   92.63
04:37:31 PM   28    1.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
04:37:31 PM   29    2.02    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   91.92
04:37:31 PM   30    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
04:37:31 PM   31    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92

04:37:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:37:32 PM  all    0.97    0.00    5.46    0.00    0.00    3.53    0.00    0.00    0.00   90.05
04:37:32 PM    0    3.00    0.00   16.00    0.00    0.00    1.00    0.00    0.00    0.00   80.00
04:37:32 PM    1    1.01    0.00   11.11    0.00    0.00    1.01    0.00    0.00    0.00   86.87
04:37:32 PM    2    1.05    0.00    7.37    0.00    0.00    0.00    0.00    0.00    0.00   91.58
04:37:32 PM    3    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
04:37:32 PM    4    1.03    0.00    5.15    0.00    0.00    0.00    0.00    0.00    0.00   93.81
04:37:32 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:32 PM    6    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:37:32 PM    7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:37:32 PM    8    0.00    0.00    0.00    0.00    0.00   91.49    0.00    0.00    0.00    8.51
04:37:32 PM    9    1.06    0.00    8.51    0.00    0.00    0.00    0.00    0.00    0.00   90.43
04:37:32 PM   10    2.20    0.00    6.59    0.00    0.00    0.00    0.00    0.00    0.00   91.21
04:37:32 PM   11    2.15    0.00    6.45    0.00    0.00    0.00    0.00    0.00    0.00   91.40
04:37:32 PM   12    1.10    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00   93.41
04:37:32 PM   13    1.05    0.00    4.21    0.00    0.00    0.00    0.00    0.00    0.00   94.74
04:37:32 PM   14    1.05    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   96.84
04:37:32 PM   15    0.00    0.00    5.43    0.00    0.00    0.00    0.00    0.00    0.00   94.57
04:37:32 PM   16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:37:32 PM   17    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:37:32 PM   18    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:37:32 PM   19    2.08    0.00   11.46    0.00    0.00    0.00    0.00    0.00    0.00   86.46
