Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:38:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:38:02 PM  all    0.91    0.00    5.74    0.00    0.00    3.12    0.00    0.00    0.00   90.23
04:38:02 PM    0    1.00    0.00   11.00    0.00    0.00    2.00    0.00    0.00    0.00   86.00
04:38:02 PM    1    2.02    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   89.90
04:38:02 PM    2    1.02    0.00    8.16    0.00    0.00    0.00    0.00    0.00    0.00   90.82
04:38:02 PM    3    1.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
04:38:02 PM    4    0.00    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   94.90
04:38:02 PM    5    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94
04:38:02 PM    6    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
04:38:02 PM    7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:38:02 PM    8    0.00    0.00    0.00    0.00    0.00   92.50    0.00    0.00    0.00    7.50
04:38:02 PM    9    2.17    0.00    6.52    0.00    0.00    0.00    0.00    0.00    0.00   91.30
04:38:02 PM   10    1.14    0.00   10.23    0.00    0.00    0.00    0.00    0.00    0.00   88.64
04:38:02 PM   11    1.12    0.00    8.99    0.00    0.00    0.00    0.00    0.00    0.00   89.89
04:38:02 PM   12    2.20    0.00    7.69    0.00    0.00    0.00    0.00    0.00    0.00   90.11
04:38:02 PM   13    1.11    0.00    8.89    0.00    0.00    0.00    0.00    0.00    0.00   90.00
04:38:02 PM   14    1.10    0.00    5.49    0.00    0.00    0.00    0.00    0.00    0.00   93.41
04:38:02 PM   15    0.00    0.00    3.33    0.00    0.00    0.00    0.00    0.00    0.00   96.67
04:38:02 PM   16    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:38:02 PM   17    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:38:02 PM   18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:38:02 PM   19    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:38:02 PM   20    1.03    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   92.78
04:38:02 PM   21    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
04:38:02 PM   22    1.08    0.00    3.23    0.00    0.00   11.83    0.00    0.00    0.00   83.87
04:38:02 PM   23    0.00    0.00    3.30    0.00    0.00   13.19    0.00    0.00    0.00   83.52
04:38:02 PM   24    1.16    0.00    9.30    0.00    0.00   19.77    0.00    0.00    0.00   69.77
04:38:02 PM   25    2.22    0.00   10.00    0.00    0.00   15.56    0.00    0.00    0.00   72.22
04:38:02 PM   26    1.08    0.00    7.53    0.00    0.00    0.00    0.00    0.00    0.00   91.40
04:38:02 PM   27    2.13    0.00   13.83    0.00    0.00    0.00    0.00    0.00    0.00   84.04
04:38:02 PM   28    1.05    0.00    6.32    0.00    0.00    0.00    0.00    0.00    0.00   92.63
04:38:02 PM   29    2.17    0.00   13.04    0.00    0.00    0.00    0.00    0.00    0.00   84.78
04:38:02 PM   30    1.06    0.00    3.19    0.00    0.00    0.00    0.00    0.00    0.00   95.74
04:38:02 PM   31    1.10    0.00    6.59    0.00    0.00    0.00    0.00    0.00    0.00   92.31

04:38:02 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:38:03 PM  all    1.14    0.00    5.51    0.00    0.00    2.69    0.00    0.00    0.00   90.66
04:38:03 PM    0    2.02    0.00    9.09    0.00    0.00    1.01    0.00    0.00    0.00   87.88
04:38:03 PM    1    1.03    0.00    7.22    0.00    0.00    1.03    0.00    0.00    0.00   90.72
04:38:03 PM    2    1.98    0.00    7.92    0.00    0.00    0.99    0.00    0.00    0.00   89.11
