Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:46:52 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:46:53 PM  all    4.04    0.00    4.94    0.00    0.00    3.28    0.00    0.00    0.00   87.74
04:46:53 PM    0    1.05    0.00    8.42    0.00    0.00    1.05    0.00    0.00    0.00   89.47
04:46:53 PM    1    1.09    0.00    8.70    0.00    0.00    0.00    0.00    0.00    0.00   90.22
04:46:53 PM    2    1.05    0.00   12.63    0.00    0.00    0.00    0.00    0.00    0.00   86.32
04:46:53 PM    3    0.00    0.00    6.38    0.00    0.00    1.06    0.00    0.00    0.00   92.55
04:46:53 PM    4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:46:53 PM    5    1.05    0.00    5.26    0.00    0.00    0.00    0.00    0.00    0.00   93.68
04:46:53 PM    6    0.00    0.00    4.12    0.00    0.00    1.03    0.00    0.00    0.00   94.85
04:46:53 PM    7    0.00    0.00    4.12    0.00    0.00    0.00    0.00    0.00    0.00   95.88
04:46:53 PM    8    0.00    0.00    0.00    0.00    0.00   93.75    0.00    0.00    0.00    6.25
04:46:53 PM    9    1.02    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   95.92
04:46:53 PM   10    1.03    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   96.91
04:46:53 PM   11    1.03    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   96.91
04:46:53 PM   12    1.04    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   97.92
04:46:53 PM   13    0.00    0.00    2.11    0.00    0.00    0.00    0.00    0.00    0.00   97.89
04:46:53 PM   14    1.02    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   96.94
04:46:53 PM   15    0.00    0.00    2.06    0.00    0.00    0.00    0.00    0.00    0.00   97.94
04:46:53 PM   16    2.06    0.00   14.43    0.00    0.00    1.03    0.00    0.00    0.00   82.47
