Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:45:04 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:45:05 PM  all    1.28    0.00    6.98    0.00    0.00    5.59    0.00    0.00    0.00   86.15
04:45:05 PM    0    2.08    0.00    6.25    0.00    0.00    0.00    0.00    0.00    0.00   91.67
04:45:05 PM    1    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    1.00
04:45:05 PM    2    5.88    0.00   20.00    0.00    0.00    1.18    0.00    0.00    0.00   72.94
04:45:05 PM    3    2.41    0.00   15.66    0.00    0.00    0.00    0.00    0.00    0.00   81.93
04:45:05 PM    4    4.60    0.00   16.09    0.00    0.00    0.00    0.00    0.00    0.00   79.31
04:45:05 PM    5    3.53    0.00   12.94    0.00    0.00    0.00    0.00    0.00    0.00   83.53
04:45:05 PM    6    4.55    0.00   17.05    0.00    0.00    1.14    0.00    0.00    0.00   77.27
04:45:05 PM    7    2.27    0.00   15.91    0.00    0.00    1.14    0.00    0.00    0.00   80.68
04:45:05 PM    8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:45:05 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:45:05 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:45:05 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:45:05 PM   12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
04:45:05 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:45:05 PM   14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:45:05 PM   15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:45:05 PM   16    4.30    0.00   20.43    0.00    0.00    1.08    0.00    0.00    0.00   74.19
04:45:05 PM   17    2.04    0.00   17.35    0.00    0.00    0.00    0.00    0.00    0.00   80.61
04:45:05 PM   18    3.19    0.00   19.15    0.00    0.00    1.06    0.00    0.00    0.00   76.60
04:45:05 PM   19    2.04    0.00   13.27    0.00    0.00    1.02    0.00    0.00    0.00   83.67
04:45:05 PM   20    2.08    0.00   13.54    0.00    0.00    1.04    0.00    0.00    0.00   83.33
04:45:05 PM   21    1.02    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   89.80
04:45:05 PM   22    1.11    0.00    6.67    0.00    0.00   15.56    0.00    0.00    0.00   76.67
04:45:05 PM   23    0.00    0.00   10.87    0.00    0.00   18.48    0.00    0.00    0.00   70.65
04:45:05 PM   24    0.00    0.00    2.53    0.00    0.00   15.19    0.00    0.00    0.00   82.28
04:45:05 PM   25    0.00    0.00    4.49    0.00    0.00   23.60    0.00    0.00    0.00   71.91
04:45:05 PM   26    2.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
04:45:05 PM   27    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
04:45:05 PM   28    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:45:05 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
