Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/2026 	_x86_64_	(32 CPU)

04:44:30 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:44:31 PM  all    1.12    0.00    6.82    0.00    0.00    5.44    0.00    0.00    0.00   86.62
04:44:31 PM    0    2.08    0.00   12.50    0.00    0.00    0.00    0.00    0.00    0.00   85.42
04:44:31 PM    1    0.00    0.00    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00
04:44:31 PM    2    4.60    0.00   21.84    0.00    0.00    1.15    0.00    0.00    0.00   72.41
04:44:31 PM    3    3.37    0.00   20.22    0.00    0.00    1.12    0.00    0.00    0.00   75.28
04:44:31 PM    4    4.40    0.00   18.68    0.00    0.00    1.10    0.00    0.00    0.00   75.82
04:44:31 PM    5    2.33    0.00   13.95    0.00    0.00    1.16    0.00    0.00    0.00   82.56
04:44:31 PM    6    2.33    0.00   15.12    0.00    0.00    1.16    0.00    0.00    0.00   81.40
04:44:31 PM    7    3.45    0.00   10.34    0.00    0.00    0.00    0.00    0.00    0.00   86.21
04:44:31 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   14    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:44:31 PM   15    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
04:44:31 PM   16    1.10    0.00   15.38    0.00    0.00    2.20    0.00    0.00    0.00   81.32
04:44:31 PM   17    2.15    0.00   10.75    0.00    0.00    0.00    0.00    0.00    0.00   87.10
04:44:31 PM   18    2.22    0.00   14.44    0.00    0.00    0.00    0.00    0.00    0.00   83.33
04:44:31 PM   19    2.13    0.00   14.89    0.00    0.00    0.00    0.00    0.00    0.00   82.98
04:44:31 PM   20    1.03    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   82.47
04:44:31 PM   21    2.02    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   86.87
04:44:31 PM   22    1.04    0.00    8.33    0.00    0.00   19.79    0.00    0.00    0.00   70.83
04:44:31 PM   23    2.15    0.00    9.68    0.00    0.00   17.20    0.00    0.00    0.00   70.97
04:44:31 PM   24    0.00    0.00    1.35    0.00    0.00    8.11    0.00    0.00    0.00   90.54
04:44:31 PM   25    0.00    0.00    2.30    0.00    0.00   20.69    0.00    0.00    0.00   77.01
04:44:31 PM   26    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
04:44:31 PM   27    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
04:44:31 PM   28    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
04:44:31 PM   29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
04:44:31 PM   31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

04:44:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:44:32 PM  all    1.10    0.00    6.64    0.00    0.00    5.55    0.00    0.00    0.00   86.71
04:44:32 PM    0    1.05    0.00   13.68    0.00    0.00    1.05    0.00    0.00    0.00   84.21
04:44:32 PM    1    0.00    0.00    0.00    0.00    0.00   99.00    0.00    0.00    0.00    1.00
04:44:32 PM    2    3.45    0.00   14.94    0.00    0.00    1.15    0.00    0.00    0.00   80.46
04:44:32 PM    3    2.27    0.00   21.59    0.00    0.00    1.14    0.00    0.00    0.00   75.00
04:44:32 PM    4    3.45    0.00   14.94    0.00    0.00    1.15    0.00    0.00    0.00   80.46
