driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8125_rust,1500,udp,tx,default,50,1,1.2499603147949818,0,0,0.00897300352642919,0.02,0.16,0.00,0.74,63220
r8125_rust,1500,udp,tx,default,50,2,1.2499613485718712,0,0,0.017918333376524261,0.04,0.15,0.00,0.80,62464
r8125_rust,1500,udp,tx,default,50,3,1.2499656501353047,0,0,0.015027677610601805,0.03,0.17,0.00,1.18,67288
r8125_rust,1500,udp,rx,default,50,1,1.249993836810839,0,0,0.0055238410310956519,0.06,0.40,0.00,1.05,107483
r8125_rust,1500,udp,rx,default,50,2,1.249992407863197,0,0.066714463255503648,0.0057166128340303555,0.13,0.48,0.00,1.05,104934
r8125_rust,1500,udp,rx,default,50,3,1.2499961074219563,0,0.0019689462431347476,0.0065337715755991958,0.09,0.47,0.00,1.35,105899
r8125_rust,1500,udp,tx,default,75,1,1.87497846844589,0,0,0.0061064160258344673,0.13,0.48,0.00,0.46,101137
r8125_rust,1500,udp,tx,default,75,2,1.87494372586536,0,0,0.0086039850916858149,0.09,0.38,0.00,0.64,102978
r8125_rust,1500,udp,tx,default,75,3,1.874944679574666,0,0,0.0059987061064432157,0.09,0.30,0.00,0.60,103929
r8125_rust,1500,udp,rx,default,75,1,1.8749913168066414,0,0.011813786920979664,0.0071615927390650466,0.11,0.60,0.00,0.88,161462
r8125_rust,1500,udp,rx,default,75,2,1.8749930784101891,0,0.022778955333943345,0.0066692518099529651,0.12,0.94,0.00,0.93,160905
r8125_rust,1500,udp,rx,default,75,3,1.874991700635957,0,0,0.00702688971195196,0.08,0.48,0.00,1.25,161799
r8125_rust,9000,tcp,tx,default,100,1,2.477092357719675,0,0,0,0.01,0.21,0.00,0.21,38118
r8125_rust,9000,tcp,tx,default,100,2,2.4763279178935473,0,0,0,0.07,0.21,0.00,0.53,37616
r8125_rust,9000,tcp,tx,default,100,3,2.4766734747164194,0,0,0,0.00,0.31,0.00,0.52,37842
r8125_rust,9000,tcp,rx,default,100,1,2.47484655828472,0,0,0,0.01,0.19,0.00,0.60,53274
r8125_rust,9000,tcp,rx,default,100,2,2.4747213797864918,0,0,0,0.01,0.15,0.00,0.31,54017
r8125_rust,9000,tcp,rx,default,100,3,2.474993389554822,0,0,0,0.03,0.23,0.00,0.68,53719
r8125_rust,9000,tcp,bidir,default,100,1,0.000786223257725074,0,0,0,0.00,0.02,0.00,0.00,10
r8125_rust,9000,tcp,bidir,default,100,2,4.923290159616396,0,0,0,0.01,0.24,0.00,0.95,63700
r8125_rust,9000,tcp,bidir,default,100,3,4.923232643081348,0,0,0,0.01,0.27,0.00,0.86,63312
r8125_rust,9000,tcp6,tx,default,100,1,2.471480907260982,0,0,0,0.07,0.17,0.00,0.56,38111
r8125_rust,9000,tcp6,tx,default,100,2,2.471366226898485,0,0,0,0.01,0.19,0.00,0.52,37784
r8125_rust,9000,tcp6,tx,default,100,3,2.4719807023602014,0,0,0,0.00,0.18,0.00,0.52,37528
r8125_rust,9000,tcp6,rx,default,100,1,2.4690110998567145,0,0,0,0.01,0.20,0.00,0.63,53642
r8125_rust,9000,tcp6,rx,default,100,2,2.469343474039126,0,0,0,0.02,0.21,0.00,0.70,53870
r8125_rust,9000,tcp6,rx,default,100,3,2.469082906470878,0,0,0,0.01,0.16,0.00,0.38,54189
r8125_rust,9000,udp,tx,default,100,1,2.3909697437742716,0,0,0.0043097817670347382,0.12,0.80,0.00,1.31,127428
r8125_rust,9000,udp,tx,default,100,2,2.3909205927606774,0,0,0.0022179874180446751,0.18,0.81,0.00,1.31,127699
r8125_rust,9000,udp,tx,default,100,3,2.3909107825564,0,0,0.006504521112389485,0.12,0.74,0.00,1.35,128184
r8125_rust,9000,udp,rx,default,100,1,2.39096911561242,0,0.14653744728133675,0.01485663941730484,0.19,1.13,0.00,1.23,205435
r8125_rust,9000,udp,rx,default,100,2,2.3910784920040133,0,0.073934802946492642,0.014951707046263866,0.17,1.07,0.00,1.20,206055
r8125_rust,9000,udp,rx,default,100,3,2.391034663424428,0,0.22930877361889451,0.0041148643281366986,0.17,1.17,0.00,1.05,205011
r8125_rust,9000,tcp,tx,gro-off,100,1,2.4774363888282727,0,0,0,0.01,0.09,0.00,0.56,37900
r8125_rust,9000,tcp,tx,gro-off,100,2,2.4771578728584873,0,0,0,0.00,0.11,0.00,0.53,37616
r8125_rust,9000,tcp,tx,gro-off,100,3,2.4768341653150245,0,0,0,0.01,0.20,0.00,0.33,37954
r8125_rust,9000,tcp,rx,gro-off,100,1,2.47458506643463,0,0,0,0.08,0.22,0.00,0.50,53901
r8125_rust,9000,tcp,rx,gro-off,100,2,2.459402945922594,0,0,0,0.01,0.23,0.00,0.64,53002
r8125_rust,9000,tcp,rx,gro-off,100,3,2.4609054943736464,0,0,0,0.01,0.20,0.00,0.65,53367
r8125_rust,9000,tcp,tx,tso-off,100,1,2.4771446531307,0,0,0,0.02,0.23,0.00,0.38,38055
r8125_rust,9000,tcp,tx,tso-off,100,2,2.47648050582771,0,0,0,0.02,0.22,0.00,0.58,37586
r8125_rust,9000,tcp,tx,tso-off,100,3,2.477262918116802,0,0,0,0.00,0.09,0.00,0.54,37750
r8125_rust,9000,tcp,rx,tso-off,100,1,2.47500792845629,0,0,0,0.01,0.17,0.00,0.62,53234
r8125_rust,9000,tcp,rx,tso-off,100,2,2.461736729942199,0,0,0,0.08,0.25,0.00,0.67,53050
r8125_rust,9000,tcp,rx,tso-off,100,3,2.4749831814920302,0,0,0,0.02,0.21,0.00,0.65,53044
r8125_rust,9000,tcp,tx,all-off,100,1,2.4774779560865174,0,0,0,0.00,0.14,0.00,0.47,37854
r8125_rust,9000,tcp,tx,all-off,100,2,2.4767278789016482,0,0,0,0.00,0.48,0.00,0.51,37988
r8125_rust,9000,tcp,tx,all-off,100,3,2.477315552762604,0,0,0,0.02,0.15,0.00,0.56,38031
r8125_rust,9000,tcp,rx,all-off,100,1,2.4747272565247265,0,0,0,0.01,0.18,0.00,0.27,53882
r8125_rust,9000,tcp,rx,all-off,100,2,2.47492605509871,0,0,0,0.01,0.15,0.00,0.26,54066
r8125_rust,9000,tcp,rx,all-off,100,3,2.4749645144758516,0,0,0,0.01,0.20,0.00,0.67,53732
r8125_rust,9000,udp,tx,default,25,1,0.6249841992877226,0,0,0.023187588193800894,0.07,0.16,0.00,0.14,34666
r8125_rust,9000,udp,tx,default,25,2,0.6249854327626357,0,0,0.028305273700709472,0.02,0.11,0.00,0.18,35202
r8125_rust,9000,udp,tx,default,25,3,0.62498874990048,0,0,0.024440055585601712,0.02,0.11,0.00,0.24,35871
r8125_rust,9000,udp,rx,default,25,1,0.624997063852491,0,0.018068186556342628,0.0043540800763287721,0.03,0.26,0.00,0.45,53698
r8125_rust,9000,udp,rx,default,25,2,0.6249959541089066,0,0.053742019773356929,0.004350100207186504,0.07,0.36,0.00,0.54,52868
r8125_rust,9000,udp,rx,default,25,3,0.6249972402782643,0,0.0046329434711402367,0.0049526070597925064,0.03,0.24,0.00,0.44,53626
r8125_rust,9000,udp,tx,default,50,1,1.2499711179415087,0,0,0.01840765475802441,0.03,0.17,0.00,1.11,61558
r8125_rust,9000,udp,tx,default,50,2,1.2499663585882634,0,0,0.022741359219578067,0.05,0.21,0.00,1.18,61598
r8125_rust,9000,udp,tx,default,50,3,1.2499790014094725,0,0,0.00964545236585322,0.08,0.19,0.00,1.20,62159
r8125_rust,9000,udp,rx,default,50,1,1.2499972603561538,0,0.14478149576658905,0.00562636094963854,0.08,0.70,0.00,0.90,105582
r8125_rust,9000,udp,rx,default,50,2,1.2499944509266951,0,0.349085012740329,0.0058152136432870231,0.09,0.45,0.00,1.23,105784
r8125_rust,9000,udp,rx,default,50,3,1.2499924468535055,0,0.165054346315292,0.00644590197399759,0.08,0.65,0.00,0.94,105143
r8125_rust,9000,udp,tx,default,75,1,1.874946127350261,0,0,0.012032469304983858,0.08,0.29,0.00,0.62,89308
r8125_rust,9000,udp,tx,default,75,2,1.8749551827859585,0,0,0.00693179210394805,0.05,0.23,0.00,0.76,89301
r8125_rust,9000,udp,tx,default,75,3,1.8749479856446445,0,0,0.012507421851351662,0.06,0.30,0.00,0.60,88737
r8125_rust,9000,udp,rx,default,75,1,1.8749961315531878,0,0.33117849818388478,0.0074025062329597449,0.19,0.96,0.00,1.07,160596
r8125_rust,9000,udp,rx,default,75,2,1.8749970527813478,0,0.29473401355606588,0.0065345100852585766,0.13,0.87,0.00,1.00,160449
r8125_rust,9000,udp,rx,default,75,3,1.8749993003656147,0,0.00895681656208039,0.00615367697720626,0.11,0.89,0.00,1.12,161713
r8125_rust,1500,vlan-tcp,tx,hwvlan,100,1,2.35,0,0,0,0,0,0,0,0
r8125_rust,1500,vlan-tcp,rx,hwvlan,100,1,2.35,0,0,0,0,0,0,0,0
