Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/26 	_x86_64_	(32 CPU)

17:23:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:00       4    3.00    0.00   15.00    0.00    0.00    1.00    0.00    0.00    0.00   81.00
17:24:00       5    0.00    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   92.86
17:24:00       6    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
17:24:00       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00       9    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
17:24:00      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      11    4.04    0.00   21.21    0.00    0.00    1.01    0.00    0.00    0.00   73.74
17:24:00      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      13    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
17:24:00      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      16    5.10    0.00   28.57    0.00    0.00    2.04    0.00    0.00    0.00   64.29
17:24:00      17    0.00    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   95.96
17:24:00      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      21    0.00    0.00    0.00    0.00    0.00    1.28    0.00    0.00    0.00   98.72
17:24:00      22    1.20    0.00    3.61    0.00    0.00    4.82    0.00    0.00    0.00   90.36
17:24:00      23    0.00    0.00    0.00    0.00    0.00    2.53    0.00    0.00    0.00   97.47
17:24:00      24    2.63    0.00    3.95    0.00    0.00    6.58    0.00    0.00    0.00   86.84
17:24:00      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:00      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:24:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:01     all    0.52    0.00    3.46    0.00    0.00    0.61    0.00    0.00    0.00   95.41
17:24:01       0    0.00    0.00   13.40    0.00    0.00    1.03    0.00    0.00    0.00   85.57
17:24:01       1    2.06    0.00   11.34    0.00    0.00    1.03    0.00    0.00    0.00   85.57
17:24:01       2    2.08    0.00   11.46    0.00    0.00    1.04    0.00    0.00    0.00   85.42
17:24:01       3    1.01    0.00    9.09    0.00    0.00    0.00    0.00    0.00    0.00   89.90
17:24:01       4    2.13    0.00   13.83    0.00    0.00    1.06    0.00    0.00    0.00   82.98
17:24:01       5    1.01    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   91.92
17:24:01       6    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
17:24:01       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:24:01       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01       9    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
17:24:01      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      11    3.03    0.00   14.14    0.00    0.00    1.01    0.00    0.00    0.00   81.82
17:24:01      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      13    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
17:24:01      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      16    3.09    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   81.44
17:24:01      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      21    1.20    0.00    4.82    0.00    0.00    6.02    0.00    0.00    0.00   87.95
17:24:01      22    0.00    0.00    0.00    0.00    0.00    1.27    0.00    0.00    0.00   98.73
17:24:01      23    0.00    0.00    1.23    0.00    0.00    2.47    0.00    0.00    0.00   96.30
17:24:01      24    0.00    0.00    2.70    0.00    0.00    8.11    0.00    0.00    0.00   89.19
17:24:01      25    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:24:01      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:01      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:24:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:24:02     all    0.74    0.00    3.54    0.00    0.00    0.61    0.00    0.00    0.00   95.10
17:24:02       0    3.03    0.00   15.15    0.00    0.00    2.02    0.00    0.00    0.00   79.80
17:24:02       1    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
17:24:02       2    3.00    0.00   13.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
17:24:02       3    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
17:24:02       4    3.06    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   81.63
17:24:02       5    1.01    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   94.95
17:24:02       6    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
17:24:02       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02       9    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
17:24:02      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      11    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
17:24:02      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      13    0.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
17:24:02      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      16    2.04    0.00   10.20    0.00    0.00    1.02    0.00    0.00    0.00   86.73
17:24:02      17    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
17:24:02      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      20    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
17:24:02      21    2.33    0.00   10.47    0.00    0.00    8.14    0.00    0.00    0.00   79.07
17:24:02      22    0.00    0.00    0.00    0.00    0.00    2.50    0.00    0.00    0.00   97.50
17:24:02      23    0.00    0.00    0.00    0.00    0.00    2.50    0.00    0.00    0.00   97.50
17:24:02      24    1.37    0.00    6.85    0.00    0.00    6.85    0.00    0.00    0.00   84.93
17:24:02      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:24:02      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
