Linux 7.0.0-22-generic (ms-a2-gateway) 	06/07/26 	_x86_64_	(32 CPU)

17:23:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:06      27    5.05    0.00   33.33    0.00    0.00    1.01    0.00    0.00    0.00   60.61
17:23:06      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:06      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:06      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:06      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:23:06     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:07     all    3.97    0.00    4.97    0.00    0.00    3.15    0.00    0.00    0.00   87.91
17:23:07       0    2.06    0.00   14.43    0.00    0.00    0.00    0.00    0.00    0.00   83.51
17:23:07       1    1.00    0.00   12.00    0.00    0.00    1.00    0.00    0.00    0.00   86.00
17:23:07       2    3.03    0.00   15.15    0.00    0.00    0.00    0.00    0.00    0.00   81.82
17:23:07       3    1.01    0.00   10.10    0.00    0.00    1.01    0.00    0.00    0.00   87.88
17:23:07       4    2.08    0.00   17.71    0.00    0.00    0.00    0.00    0.00    0.00   80.21
17:23:07       5    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
17:23:07       6    0.99    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   96.04
17:23:07       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:23:07       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      16    2.02    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   84.85
17:23:07      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      21    0.00    0.00    0.00    0.00    0.00   29.17    0.00    0.00    0.00   70.83
17:23:07      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      23    0.00    0.00    0.00    0.00    0.00   28.12    0.00    0.00    0.00   71.88
17:23:07      24    7.14    0.00   32.65    0.00    0.00   43.88    0.00    0.00    0.00   16.33
17:23:07      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      27    5.15    0.00   32.99    0.00    0.00    0.00    0.00    0.00    0.00   61.86
17:23:07      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:07      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:23:07     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:08     all    4.01    0.00    4.76    0.00    0.00    3.12    0.00    0.00    0.00   88.11
17:23:08       0    2.06    0.00   12.37    0.00    0.00    1.03    0.00    0.00    0.00   84.54
17:23:08       1    3.03    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   85.86
17:23:08       2    3.06    0.00   13.27    0.00    0.00    1.02    0.00    0.00    0.00   82.65
17:23:08       3    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
17:23:08       4    3.09    0.00   18.56    0.00    0.00    0.00    0.00    0.00    0.00   78.35
17:23:08       5    2.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   84.00
17:23:08       6    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
17:23:08       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:23:08       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:23:08       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      16    2.02    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   85.86
17:23:08      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      21    0.00    0.00    0.00    0.00    0.00   29.47    0.00    0.00    0.00   70.53
17:23:08      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      23    0.00    0.00    0.00    0.00    0.00   28.12    0.00    0.00    0.00   71.88
17:23:08      24    1.04    0.00    4.17    0.00    0.00   41.67    0.00    0.00    0.00   53.12
17:23:08      25    4.00    0.00   27.00    0.00    0.00    1.00    0.00    0.00    0.00   68.00
17:23:08      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      27    5.10    0.00   31.63    0.00    0.00    1.02    0.00    0.00    0.00   62.24
17:23:08      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:08      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:23:08     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:09     all    4.04    0.00    4.86    0.00    0.00    3.00    0.00    0.00    0.00   88.11
17:23:09       0    2.97    0.00   13.86    0.00    0.00    0.00    0.00    0.00    0.00   83.17
17:23:09       1    2.02    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   85.86
17:23:09       2    2.06    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   82.47
17:23:09       3    2.04    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   87.76
17:23:09       4    4.00    0.00   17.00    0.00    0.00    1.00    0.00    0.00    0.00   78.00
17:23:09       5    1.02    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   89.80
17:23:09       6    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
17:23:09       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:23:09       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      16    1.02    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   85.71
17:23:09      17    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
17:23:09      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      21    0.00    0.00    0.00    0.00    0.00   30.21    0.00    0.00    0.00   69.79
17:23:09      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      23    0.00    0.00    1.03    0.00    0.00   29.90    0.00    0.00    0.00   69.07
17:23:09      24    0.00    0.00    0.00    0.00    0.00   38.04    0.00    0.00    0.00   61.96
17:23:09      25    6.00    0.00   32.00    0.00    0.00    1.00    0.00    0.00    0.00   61.00
17:23:09      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      27    6.32    0.00   30.53    0.00    0.00    0.00    0.00    0.00    0.00   63.16
17:23:09      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:09      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:23:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:10     all    3.89    0.00    4.91    0.00    0.00    2.94    0.00    0.00    0.00   88.26
17:23:10       0    2.06    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   89.69
17:23:10       1    0.00    0.00    7.22    0.00    0.00    0.00    0.00    0.00    0.00   92.78
17:23:10       2    2.06    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   82.47
17:23:10       3    1.03    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   88.66
17:23:10       4    2.06    0.00   16.49    0.00    0.00    0.00    0.00    0.00    0.00   81.44
17:23:10       5    2.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   88.00
17:23:10       6    0.00    0.00    3.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
17:23:10       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
17:23:10       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:23:10       9    2.04    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   84.69
17:23:10      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      16    2.02    0.00   12.12    0.00    0.00    1.01    0.00    0.00    0.00   84.85
17:23:10      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      20    2.02    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   87.88
17:23:10      21    1.04    0.00    1.04    0.00    0.00   29.17    0.00    0.00    0.00   68.75
17:23:10      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      23    0.00    0.00    0.00    0.00    0.00   29.17    0.00    0.00    0.00   70.83
17:23:10      24    0.00    0.00    0.00    0.00    0.00   38.04    0.00    0.00    0.00   61.96
17:23:10      25    2.06    0.00   17.53    0.00    0.00    0.00    0.00    0.00    0.00   80.41
17:23:10      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      27    5.05    0.00   32.32    0.00    0.00    1.01    0.00    0.00    0.00   61.62
17:23:10      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:10      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:23:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:11     all    3.90    0.00    5.13    0.00    0.00    3.15    0.00    0.00    0.00   87.81
17:23:11       0    2.06    0.00   16.49    0.00    0.00    1.03    0.00    0.00    0.00   80.41
17:23:11       1    3.03    0.00   12.12    0.00    0.00    1.01    0.00    0.00    0.00   83.84
17:23:11       2    2.00    0.00   15.00    0.00    0.00    1.00    0.00    0.00    0.00   82.00
17:23:11       3    0.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   93.00
17:23:11       4    2.02    0.00   14.14    0.00    0.00    0.00    0.00    0.00    0.00   83.84
17:23:11       5    0.00    0.00    5.15    0.00    0.00    1.03    0.00    0.00    0.00   93.81
17:23:11       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11       7    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
17:23:11       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:23:11       9    5.00    0.00   33.00    0.00    0.00    1.00    0.00    0.00    0.00   61.00
17:23:11      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:23:11      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      16    2.02    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   84.85
17:23:11      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      20    2.02    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   84.85
17:23:11      21    0.00    0.00    0.00    0.00    0.00   29.90    0.00    0.00    0.00   70.10
17:23:11      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      23    0.00    0.00    0.00    0.00    0.00   28.12    0.00    0.00    0.00   71.88
17:23:11      24    0.00    0.00    0.00    0.00    0.00   40.00    0.00    0.00    0.00   60.00
17:23:11      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      27    5.05    0.00   32.32    0.00    0.00    1.01    0.00    0.00    0.00   61.62
17:23:11      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:11      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

17:23:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
17:23:12     all    4.00    0.00    4.88    0.00    0.00    3.21    0.00    0.00    0.00   87.91
17:23:12       0    3.09    0.00   15.46    0.00    0.00    0.00    0.00    0.00    0.00   81.44
17:23:12       1    1.02    0.00    9.18    0.00    0.00    0.00    0.00    0.00    0.00   89.80
17:23:12       2    1.02    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   85.71
17:23:12       3    1.98    0.00    8.91    0.00    0.00    0.99    0.00    0.00    0.00   88.12
17:23:12       4    2.02    0.00   16.16    0.00    0.00    1.01    0.00    0.00    0.00   80.81
17:23:12       5    2.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
17:23:12       6    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
17:23:12       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:12       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
17:23:12       9    6.19    0.00   30.93    0.00    0.00    1.03    0.00    0.00    0.00   61.86
17:23:12      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:12      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
17:23:12      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
