driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8169,9000,udp,rx,default,100,2,2.3910585912644726,0,0,0.011918776339998391,0.07,0.62,0.00,0.03,2
r8169,9000,udp,rx,default,100,3,2.3910466869604545,0,0,0.0082941986208980752,0.10,0.61,0.00,0.03,2
r8169,9000,tcp,tx,gro-off,100,1,2.476856143627535,0,0,0,0.01,0.15,0.00,0.34,34632
r8169,9000,tcp,tx,gro-off,100,2,2.4771206272913115,0,0,0,0.01,0.15,0.00,0.33,34652
r8169,9000,tcp,tx,gro-off,100,3,2.4787627242589276,0,0,0,0.01,0.34,0.00,0.40,35076
r8169,9000,tcp,rx,gro-off,100,1,2.4749773041607415,0,0,0,0.08,0.27,0.00,0.49,45536
r8169,9000,tcp,rx,gro-off,100,2,2.4749800881562933,0,0,0,0.01,0.25,0.00,0.51,46025
r8169,9000,tcp,rx,gro-off,100,3,2.475006072416804,0,0,0,0.01,0.20,0.00,0.48,45726
r8169,9000,tcp,tx,tso-off,100,1,2.4769344638843833,0,0,0,0.00,0.09,0.00,0.19,34921
r8169,9000,tcp,tx,tso-off,100,2,2.477165429130978,0,0,0,0.02,0.09,0.00,0.27,35167
r8169,9000,tcp,tx,tso-off,100,3,2.476871931106816,0,0,0,0.00,0.06,0.00,0.49,35266
r8169,9000,tcp,rx,tso-off,100,1,2.4744586502100736,0,0,0,0.01,0.24,0.00,0.17,37438
r8169,9000,tcp,rx,tso-off,100,2,2.4747132042571516,0,0,0,0.00,0.22,0.00,0.22,37410
r8169,9000,tcp,rx,tso-off,100,3,2.4749623489433485,0,0,0,0.08,0.24,0.00,0.18,37392
r8169,9000,tcp,tx,all-off,100,1,2.4771204119330603,0,0,0,0.01,0.19,0.00,0.34,34389
r8169,9000,tcp,tx,all-off,100,2,2.476731902938091,0,0,0,0.00,0.25,0.00,0.43,34572
r8169,9000,tcp,tx,all-off,100,3,2.477091001256656,0,0,0,0.03,0.74,0.00,0.47,35038
r8169,9000,tcp,rx,all-off,100,1,2.4750240142484414,0,0,0,0.03,0.28,0.00,0.42,49089
r8169,9000,tcp,rx,all-off,100,2,2.474985965500804,0,0,0,0.02,0.21,0.00,0.49,46312
r8169,9000,tcp,rx,all-off,100,3,2.1972727250684634,1,0,0,0.02,0.17,0.00,0.27,37970
r8169,9000,udp,tx,default,25,1,0.6249817941900734,0,0,0.023207962637882214,0.08,0.21,0.00,0.04,27119
r8169,9000,udp,tx,default,25,2,0.624989990495051,0,0,0.0268888956888643,0.01,0.18,0.00,0.04,27117
r8169,9000,udp,tx,default,25,3,0.6249913965332416,0,0,0.02297078364730128,0.02,0.11,0.00,0.14,28987
r8169,9000,udp,rx,default,25,1,0.6250005723076824,0,0,0.0100928827737093,0.02,0.15,0.00,0.18,26989
r8169,9000,udp,rx,default,25,2,0.6249961049422177,0,0,0.010730481251738654,0.03,0.19,0.00,0.18,27048
r8169,9000,udp,rx,default,25,3,0.6249983594677807,0,0,0.0093234344725860938,0.03,0.20,0.00,0.26,27623
r8169,9000,udp,tx,default,50,1,1.2499679898631444,0,0,0.015171185223208738,0.02,0.10,0.00,1.05,56938
r8169,9000,udp,tx,default,50,2,1.2499644003577461,0,0,0.0093922910989483535,0.03,0.18,0.00,1.05,55182
r8169,9000,udp,tx,default,50,3,1.2499627237032733,0,0,0.0097926005552497458,0.09,0.20,0.00,0.82,53709
r8169,9000,udp,rx,default,50,1,1.2499946367830301,0,0,0.011239147089591353,0.01,0.13,0.00,0.14,10305
r8169,9000,udp,rx,default,50,2,1.2499931162713733,0,0,0.0099927323995155828,0.02,0.09,0.00,0.15,10564
r8169,9000,udp,rx,default,50,3,1.2499912012116987,0,0,0.010956343961741244,0.02,0.07,0.00,0.10,11467
r8169,9000,udp,tx,default,75,1,1.874942804922432,0,0,0.0075099073489304355,0.13,0.52,0.00,0.92,81677
r8169,9000,udp,tx,default,75,2,1.874942746748771,0,0,0.0057332578795269255,0.07,0.27,0.00,0.33,80910
r8169,9000,udp,tx,default,75,3,1.8749522454367062,0,0,0.010886916390645355,0.15,0.57,0.00,0.35,81412
r8169,9000,udp,rx,default,75,1,1.8749955994220548,0,0,0.0082775029885345935,0.19,0.35,0.00,0.03,383
r8169,9000,udp,rx,default,75,2,1.874991194241612,0,0,0.0070752056299388,0.01,0.03,0.00,0.05,1077
r8169,9000,udp,rx,default,75,3,1.8750000574922099,0,0,0.0088884011371506,0.01,0.02,0.00,0.05,1042
r8169,1500,vlan-tcp,tx,hwvlan,100,1,2.35,0,0,0,0,0,0,0,0
r8169,1500,vlan-tcp,rx,hwvlan,100,1,2.35,0,0,0,0,0,0,0,0
