driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8125_rust,1500,udp,rx,default,25,3,0.6249992361374951,0,0,0.0050700542018907759,0.04,0.22,0.00,0.41,53570
r8125_rust,1500,udp,tx,default,50,1,1.2499650361562844,0,0,0.010243907978351709,0.02,0.15,0.00,0.61,59524
r8125_rust,1500,udp,tx,default,50,2,1.249965771793207,0,0,0.020453273428640131,0.02,0.09,0.00,0.78,70727
r8125_rust,1500,udp,tx,default,50,3,1.2499591595134656,0,0,0.019856185788585921,0.07,0.15,0.00,0.82,70499
r8125_rust,1500,udp,rx,default,50,1,1.2499930839302116,0,0,0.00564807826408976,0.09,0.49,0.00,0.87,106318
r8125_rust,1500,udp,rx,default,50,2,1.2499919593666429,0,0.059881349218299372,0.00534900097820276,0.07,0.46,0.00,0.88,105003
r8125_rust,1500,udp,rx,default,50,3,1.2499927648186118,0,0.00845482805427768,0.0055473374407991457,0.07,0.43,0.00,1.35,106975
r8125_rust,1500,udp,tx,default,75,1,1.8749397929950673,0,0,0.010476680824695035,0.13,0.45,0.00,0.55,105184
r8125_rust,1500,udp,tx,default,75,2,1.8749386541412763,0,0,0.00776019778644479,0.12,0.56,0.00,0.71,105654
r8125_rust,1500,udp,tx,default,75,3,1.8749493680014628,0,0,0.00685219892980976,0.09,0.41,0.00,0.40,100770
r8125_rust,1500,udp,rx,default,75,1,1.8749889802252946,0,0.0073352616063141933,0.0074004835410619862,0.12,0.70,0.00,1.44,160570
r8125_rust,1500,udp,rx,default,75,2,1.8749990271391193,0,0,0.0067486061490489085,0.18,0.89,0.00,0.99,160238
r8125_rust,1500,udp,rx,default,75,3,1.8749948602067217,0,0,0.0078287673658691444,0.16,0.83,0.00,1.09,161819
r8125_rust,9000,tcp,tx,default,100,1,2.4767221129404353,0,0,0,0.00,0.17,0.00,0.55,37740
r8125_rust,9000,tcp,tx,default,100,2,2.4770014346488636,0,0,0,0.00,0.09,0.00,0.54,38128
r8125_rust,9000,tcp,tx,default,100,3,2.476909388480509,0,0,0,0.01,0.65,0.00,0.64,37939
r8125_rust,9000,tcp,rx,default,100,1,2.474593107833936,0,0,0,0.03,0.24,0.00,0.65,53206
r8125_rust,9000,tcp,rx,default,100,2,2.4746280575996358,0,0,0,0.01,0.18,0.00,0.65,53229
r8125_rust,9000,tcp,rx,default,100,3,2.4750010197369985,0,0,0,0.01,0.22,0.00,0.68,53266
r8125_rust,9000,tcp,bidir,default,100,1,4.923762425990696,0,0,0,0.01,0.36,0.00,0.79,63668
r8125_rust,9000,tcp,bidir,default,100,2,4.923845471355587,0,0,0,0.09,0.29,0.00,0.99,63766
r8125_rust,9000,tcp,bidir,default,100,3,0.0007861826818170288,0,0,0,0.00,0.02,0.00,0.00,9
r8125_rust,9000,tcp6,tx,default,100,1,2.47112419893226,0,0,0,0.01,0.19,0.00,0.62,37957
r8125_rust,9000,tcp6,tx,default,100,2,2.4720022727445996,0,0,0,0.02,0.17,0.00,0.52,37514
r8125_rust,9000,tcp6,tx,default,100,3,2.471393099062712,0,0,0,0.00,0.14,0.00,0.54,37490
r8125_rust,9000,tcp6,rx,default,100,1,2.469548792213173,0,0,0,0.01,0.21,0.00,0.69,53305
r8125_rust,9000,tcp6,rx,default,100,2,2.467431613106914,0,0,0,0.01,0.20,0.00,0.64,53369
r8125_rust,9000,tcp6,rx,default,100,3,2.4691393808619675,0,0,0,0.08,0.20,0.00,0.50,54191
r8125_rust,9000,udp,tx,default,100,1,2.3910841877727376,0,0.00030275140476651813,0.0024486377626103022,0.12,0.81,0.00,1.39,127430
r8125_rust,9000,udp,tx,default,100,2,2.390930824376343,0,0,0.0030448442579091568,0.12,0.77,0.00,1.38,128158
r8125_rust,9000,udp,tx,default,100,3,2.39103497196049,0,0,0.0018036643343758651,0.11,0.78,0.00,1.37,127320
r8125_rust,9000,udp,rx,default,100,1,2.3907169927813867,0,0.16163228624599477,0.0034061237833377363,0.17,1.02,0.00,1.15,205618
r8125_rust,9000,udp,rx,default,100,2,2.3910785331572124,0,0.12594077150832239,0.0061605047786023742,0.14,0.93,0.00,1.12,205690
r8125_rust,9000,udp,rx,default,100,3,2.3909394531967685,0,0.11771701652761445,0.0054019663400350516,0.16,1.07,0.00,1.18,205578
r8125_rust,9000,tcp,tx,gro-off,100,1,2.4767530656215477,0,0,0,0.00,0.07,0.00,0.47,37817
r8125_rust,9000,tcp,tx,gro-off,100,2,2.477647711306552,0,0,0,0.07,0.48,0.00,0.47,38002
r8125_rust,9000,tcp,tx,gro-off,100,3,2.4774767175672214,0,0,0,0.01,0.61,0.00,0.72,37715
r8125_rust,9000,tcp,rx,gro-off,100,1,2.4588893408608667,0,0,0,0.01,0.18,0.00,0.43,53118
r8125_rust,9000,tcp,rx,gro-off,100,2,2.474982562824264,0,0,0,0.02,0.21,0.00,0.64,53508
r8125_rust,9000,tcp,rx,gro-off,100,3,2.4604350980688685,0,0,0,0.01,0.20,0.00,0.62,52719
r8125_rust,9000,tcp,tx,tso-off,100,1,2.477421836023293,0,0,0,0.01,0.09,0.00,0.27,38176
r8125_rust,9000,tcp,tx,tso-off,100,2,2.477278932025196,0,0,0,0.01,0.37,0.00,0.48,37987
r8125_rust,9000,tcp,tx,tso-off,100,3,2.4774193589671323,0,0,0,0.07,0.20,0.00,0.53,38034
r8125_rust,9000,tcp,rx,tso-off,100,1,2.474975448167186,0,0,0,0.02,0.22,0.00,0.67,53817
r8125_rust,9000,tcp,rx,tso-off,100,2,2.474908732400563,0,0,0,0.02,0.22,0.00,0.66,53403
r8125_rust,9000,tcp,rx,tso-off,100,3,2.4750756758026915,0,0,0,0.01,0.20,0.00,0.64,53049
r8125_rust,9000,tcp,tx,all-off,100,1,2.4767297361476124,0,0,0,0.02,0.21,0.00,0.50,38036
r8125_rust,9000,tcp,tx,all-off,100,2,2.4769217713325493,0,0,0,0.00,0.11,0.00,0.35,38042
r8125_rust,9000,tcp,tx,all-off,100,3,2.4766073520383776,0,0,0,0.01,0.42,0.00,0.57,38138
r8125_rust,9000,tcp,rx,all-off,100,1,2.475013704020507,0,0,0,0.01,0.18,0.00,0.66,53104
r8125_rust,9000,tcp,rx,all-off,100,2,2.474470402463701,0,0,0,0.07,0.21,0.00,0.66,53395
r8125_rust,9000,tcp,rx,all-off,100,3,2.4747213797864918,0,0,0,0.01,0.18,0.00,0.63,53595
r8125_rust,9000,udp,tx,default,25,1,0.6249862101917475,0,0,0.031551247801414731,0.02,0.14,0.00,0.18,34548
r8125_rust,9000,udp,tx,default,25,2,0.624984168402771,0,0,0.026719501326627072,0.01,0.09,0.00,0.15,33973
r8125_rust,9000,udp,tx,default,25,3,0.6249799339940263,0,0,0.0317355891580899,0.02,0.15,0.00,0.31,36192
r8125_rust,9000,udp,rx,default,25,1,0.6249958799964604,0,0.015289138457047945,0.0039285003719352982,0.04,0.35,0.00,0.41,52960
r8125_rust,9000,udp,rx,default,25,2,0.6249988335343684,0,0.024091473471581328,0.0042462528227572771,0.04,0.39,0.00,0.30,52286
r8125_rust,9000,udp,rx,default,25,3,0.6250001102326109,0,0.0011582170869450404,0.0041816241586549834,0.09,0.27,0.00,0.46,53820
