driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8169,9000,udp,rx,default,25,3,0.6249981655595905,0,0,0.00927301135712262,0.03,0.25,0.00,0.23,26847
r8169,9000,udp,tx,default,50,1,1.2499632759376393,0,0,0.011938349641500224,0.05,0.18,0.00,0.81,55391
r8169,9000,udp,tx,default,50,2,1.2499632104268745,0,0,0.012687660394251626,0.03,0.19,0.00,0.31,52794
r8169,9000,udp,tx,default,50,3,1.2499638590386022,0,0,0.00997270708763051,0.04,0.17,0.00,0.23,51834
r8169,9000,udp,rx,default,50,1,1.249997350724526,0,0,0.0090081724916043372,0.01,0.10,0.00,0.14,10804
r8169,9000,udp,rx,default,50,2,1.249998032029698,0,0,0.00852329534021421,0.08,0.14,0.00,0.17,11339
r8169,9000,udp,rx,default,50,3,1.2499988334055943,0,0,0.0089599427611249151,0.02,0.22,0.00,0.19,10399
r8169,9000,udp,tx,default,75,1,1.87497225214992,0,0,0.00501118639154164,0.11,0.47,0.00,0.61,80076
r8169,9000,udp,tx,default,75,2,1.8749409556661636,0,0,0.0072165786777105747,0.08,0.41,0.00,0.85,82187
r8169,9000,udp,tx,default,75,3,1.8749683311123893,0,0,0.008790993911282163,0.07,0.25,0.00,0.49,78743
r8169,9000,udp,rx,default,75,1,1.8749894286010313,0,0,0.00753038760568861,0.04,0.31,0.00,0.08,863
r8169,9000,udp,rx,default,75,2,1.8749946459476672,0,0,0.00863172899164211,0.03,0.13,0.00,0.03,736
r8169,9000,udp,rx,default,75,3,1.87499001312428,0,0,0.013090731302994058,0.05,0.15,0.00,0.03,509
