driver,mtu,proto,dir,offload,load_pct,run,gbps,retr,loss_pct,jitter_ms,cpu_usr,cpu_sys,cpu_soft,cpu_irq,irq_per_s
r8169,1500,udp,rx,default,50,1,1.2499959391121789,0,0,0.010322047283420134,0.02,0.11,0.00,0.15,10532
r8169,1500,udp,rx,default,50,2,1.2499945088423585,0,0,0.010331087491771739,0.02,0.17,0.00,0.21,10561
r8169,1500,udp,rx,default,50,3,1.2499912617386484,0,0,0.00944662513175147,0.03,0.17,0.00,0.15,10660
r8169,1500,udp,tx,default,75,1,1.8749411646048026,0,0,0.011046298699587752,0.11,0.64,0.00,1.34,83955
r8169,1500,udp,tx,default,75,2,1.874971611860787,0,0,0.007391850183266364,0.06,0.48,0.00,0.38,82824
r8169,1500,udp,tx,default,75,3,1.8749420019642051,0,0,0.015015341105517117,0.04,0.31,0.00,1.02,81383
r8169,1500,udp,rx,default,75,1,1.8749948763531983,0,0,0.0095696841570709,0.02,0.13,0.00,0.07,950
r8169,1500,udp,rx,default,75,2,1.87499402918891,0,0,0.0075620539357407184,0.05,0.13,0.00,0.04,759
r8169,1500,udp,rx,default,75,3,1.874992468315519,0,0,0.00883863357408884,0.00,0.09,0.00,0.07,982
r8169,9000,tcp,tx,default,100,1,2.4772988332797783,0,0,0,0.00,0.24,0.00,0.28,34808
r8169,9000,tcp,tx,default,100,2,2.4769039219273803,0,0,0,0.01,0.29,0.00,0.39,34598
r8169,9000,tcp,tx,default,100,3,2.4767192117906456,0,0,0,0.01,0.21,0.00,0.41,34662
r8169,9000,tcp,rx,default,100,1,2.4726248005094362,0,0,0,0.07,0.27,0.00,0.16,37393
r8169,9000,tcp,rx,default,100,2,2.4726912263763934,0,0,0,0.01,0.17,0.00,0.18,37145
r8169,9000,tcp,rx,default,100,3,2.473087206483411,0,0,0,0.01,0.21,0.00,0.20,36885
r8169,9000,tcp,bidir,default,100,1,4.918237063194948,0,0,0,0.01,0.31,0.00,0.29,27725
r8169,9000,tcp,bidir,default,100,2,4.9204899941437485,0,0,0,0.03,0.78,0.00,0.38,27614
r8169,9000,tcp,bidir,default,100,3,4.926099388684645,0,0,0,0.01,0.26,0.00,0.47,28532
r8169,9000,tcp6,tx,default,100,1,2.4715160389442223,0,0,0,0.00,0.14,0.00,0.35,34773
r8169,9000,tcp6,tx,default,100,2,2.471418205322816,0,0,0,0.01,0.43,0.00,0.41,34538
r8169,9000,tcp6,tx,default,100,3,2.4715324920289556,0,0,0,0.07,0.11,0.00,0.42,34729
r8169,9000,tcp6,rx,default,100,1,2.467471705282377,0,0,0,0.00,0.17,0.00,0.18,37002
r8169,9000,tcp6,rx,default,100,2,2.46712293480425,0,0,0,0.01,0.21,0.00,0.18,36436
r8169,9000,tcp6,rx,default,100,3,2.4673847377539655,0,0,0,0.02,0.22,0.00,0.19,36967
r8169,9000,udp,tx,default,100,1,2.3910789274729534,0,0,0.00675309697005627,0.13,0.64,0.00,0.96,119929
r8169,9000,udp,tx,default,100,2,2.39106400563522,0,0,0.0028019952447871812,0.12,0.61,0.00,0.80,119845
r8169,9000,udp,tx,default,100,3,2.3910578302726924,0,0,0.0030785445861948907,0.13,0.66,0.00,0.89,119188
r8169,9000,udp,rx,default,100,1,2.389889326974441,0,0,0.0076424943965550359,0.15,0.78,0.00,0.08,2
r8169,9000,udp,rx,default,100,2,2.3898133599429685,0,0,0.00628810924773971,0.09,0.76,0.00,0.07,3
r8169,9000,udp,rx,default,100,3,2.3897695885272836,0,0,0.00668072868139178,0.09,0.78,0.00,0.08,3
r8169,9000,tcp,tx,gro-off,100,1,2.477365174602905,0,0,0,0.01,0.15,0.00,0.30,34360
r8169,9000,tcp,tx,gro-off,100,2,2.477224040071285,0,0,0,0.02,0.16,0.00,0.34,34699
r8169,9000,tcp,tx,gro-off,100,3,2.477005049228667,0,0,0,0.01,0.68,0.00,0.48,35205
r8169,9000,tcp,rx,gro-off,100,1,2.472488800616821,0,0,0,0.02,0.24,0.00,0.48,47114
r8169,9000,tcp,rx,gro-off,100,2,2.4710475014435658,0,0,0,0.01,0.19,0.00,0.49,45698
r8169,9000,tcp,rx,gro-off,100,3,2.470627033388645,0,0,0,0.09,0.26,0.00,0.46,47008
r8169,9000,tcp,tx,tso-off,100,1,2.4772736683371237,0,0,0,0.00,0.18,0.00,0.46,34792
r8169,9000,tcp,tx,tso-off,100,2,2.4775076809211076,0,0,0,0.01,0.17,0.00,0.42,34708
r8169,9000,tcp,tx,tso-off,100,3,2.4769893612288,0,0,0,0.00,0.09,0.00,0.19,35016
r8169,9000,tcp,rx,tso-off,100,1,2.472890929524739,0,0,0,0.02,0.22,0.00,0.18,37190
r8169,9000,tcp,rx,tso-off,100,2,2.4718431014162,0,0,0,0.01,0.22,0.00,0.18,37229
r8169,9000,tcp,rx,tso-off,100,3,2.4731746848758664,0,0,0,0.00,0.16,0.00,0.17,37223
r8169,9000,tcp,tx,all-off,100,1,2.4773616873208963,0,0,0,0.08,0.32,0.00,0.33,34531
r8169,9000,tcp,tx,all-off,100,2,2.4767563569791857,0,0,0,0.01,0.16,0.00,0.40,34684
r8169,9000,tcp,tx,all-off,100,3,2.47732267409234,0,0,0,0.01,0.09,0.00,0.29,34769
r8169,9000,tcp,rx,all-off,100,1,2.4731459316099267,0,0,0,0.01,0.25,0.00,0.48,44431
r8169,9000,tcp,rx,all-off,100,2,2.4730161125887715,0,0,0,0.02,0.23,0.00,0.52,45895
r8169,9000,tcp,rx,all-off,100,3,2.4681063380921593,0,0,0,0.01,0.23,0.00,0.47,47055
r8169,9000,udp,tx,default,25,1,0.624990657165479,0,0,0.022554990774301037,0.01,0.23,0.00,0.05,27154
r8169,9000,udp,tx,default,25,2,0.6249817887316901,0,0,0.030599235576361516,0.02,0.11,0.00,0.06,28761
r8169,9000,udp,tx,default,25,3,0.6249798304951715,0,0,0.02278418005117935,0.08,0.15,0.00,0.07,29072
r8169,9000,udp,rx,default,25,1,0.6249959433230057,0,0,0.00971378589155767,0.02,0.15,0.00,0.16,26692
r8169,9000,udp,rx,default,25,2,0.6249995419391859,0,0,0.01216924985395155,0.04,0.22,0.00,0.35,30233
r8169,9000,udp,rx,default,25,3,0.62499578430353,0,0,0.00913360821715174,0.02,0.24,0.00,0.18,26254
r8169,9000,udp,tx,default,50,1,1.24996528499896,0,0,0.010821654945516979,0.06,0.25,0.00,0.80,52424
r8169,9000,udp,tx,default,50,2,1.2499808456528771,0,0,0.01170831875050442,0.03,0.19,0.00,0.38,53357
r8169,9000,udp,tx,default,50,3,1.2499712432703742,0,0,0.012017490957468978,0.05,0.24,0.00,0.28,49127
r8169,9000,udp,rx,default,50,1,1.2499916576992056,0,0,0.012536961326740028,0.07,0.23,0.00,0.19,10364
r8169,9000,udp,rx,default,50,2,1.249995485331828,0,0,0.0098541177383108559,0.02,0.14,0.00,0.15,10560
r8169,9000,udp,rx,default,50,3,1.2499934193086688,0,0,0.00717827284658214,0.02,0.14,0.00,0.15,10723
r8169,9000,udp,tx,default,75,1,1.8749402526712151,0,0,0.0091814610406992948,0.17,0.68,0.00,1.04,81463
r8169,9000,udp,tx,default,75,2,1.8749389974355166,0,0,0.00964794000728636,0.11,0.54,0.00,0.78,82057
r8169,9000,udp,tx,default,75,3,1.8749413825421808,0,0,0.012916862567195755,0.10,0.48,0.00,0.68,82509
r8169,9000,udp,rx,default,75,1,1.87499717802043,0,0,0.0068515178357685981,0.02,0.18,0.00,0.08,934
r8169,9000,udp,rx,default,75,2,1.8749880319532863,0,0,0.0066535882868423253,0.01,0.06,0.00,0.08,1048
r8169,9000,udp,rx,default,75,3,1.874994099281845,0,0,0.0073163017240319055,0.08,0.11,0.00,0.07,1070
